"scenario","ratio_value","setting_seed","repetition","x_stop","n_target_total","n_marker_actual","n_target_band","x_end","x_count","n_count","c_true","c_hat","sigma_L","valid","invalid_reason"
"Beta left-high",5,403123,93,800,525000,105114,26222,0.0239435361635707,800,159,525000,528301.886792453,9.17481600112124,TRUE,NA
"Beta left-high",5,403123,94,333,525000,100307,26249,0.012721780467803,333,59,525000,592627.118644068,14.4328002254304,TRUE,NA
"Beta left-high",5,403123,94,800,525000,100307,26249,0.0232820835046895,800,139,525000,604316.54676259,9.65539294573709,TRUE,NA
"Beta left-high",5,403123,95,333,525000,103214,26005,0.0133532853632102,333,69,525000,506739.130434783,13.5551367811372,TRUE,NA
"Beta left-high",5,403123,95,800,525000,103214,26005,0.0238239785453769,800,163,525000,515337.423312883,9.09031683413498,TRUE,NA
"Beta left-high",5,403123,96,333,525000,103515,26547,0.01287282362735,333,68,525000,514191.176470588,13.633525606125,TRUE,NA
"Beta left-high",5,403123,96,800,525000,103515,26547,0.0232962291780606,800,156,525000,538461.538461538,9.24049408830438,TRUE,NA
"Beta left-high",5,403123,97,333,525000,106764,26313,0.0138068776506572,333,73,525000,478972.602739726,13.2589780259761,TRUE,NA
"Beta left-high",5,403123,97,800,525000,106764,26313,0.0247311692564697,800,175,525000,480000,8.85590334388769,TRUE,NA
"Beta left-high",5,403123,98,333,525000,103066,26201,0.0118951714734164,333,48,525000,728437.5,15.7209265075818,TRUE,NA
"Beta left-high",5,403123,98,800,525000,103066,26201,0.0227081589028286,800,141,525000,595744.680851064,9.60240348605634,TRUE,NA
"Beta left-high",5,403123,99,333,525000,106990,26139,0.0123501630577901,333,53,525000,659716.981132075,15.0828857386931,TRUE,NA
"Beta left-high",5,403123,99,800,525000,106990,26139,0.0236074793497,800,156,525000,538461.538461538,9.24049408830438,TRUE,NA
"Beta left-high",5,403123,100,333,525000,101090,26204,0.0133716811703213,333,81,525000,431666.666666667,12.738562989871,TRUE,NA
"Beta left-high",5,403123,100,800,525000,101090,26204,0.0237781590221517,800,188,525000,446808.510638298,8.6299279403206,TRUE,NA
"Beta left-high",5,403123,101,333,525000,103573,26388,0.0133513577927791,333,76,525000,460065.789473684,13.0534724993725,TRUE,NA
"Beta left-high",5,403123,101,800,525000,103573,26388,0.0239736685781608,800,178,525000,471910.112359551,8.80136024568492,TRUE,NA
"Beta left-high",5,403123,102,333,525000,110367,26242,0.0128055487097785,333,75,525000,466200,13.1205003813417,TRUE,NA
"Beta left-high",5,403123,102,800,525000,110367,26242,0.0233673416857391,800,189,525000,444444.444444444,8.61360666640153,TRUE,NA
"Beta left-high",5,403123,103,333,525000,104410,26376,0.0130997741895524,333,72,525000,485625,13.3305320903684,TRUE,NA
"Beta left-high",5,403123,103,800,525000,104410,26376,0.0240471306585201,800,169,525000,497041.420118343,8.96971373715795,TRUE,NA
"Beta left-high",5,403123,104,333,525000,102999,26238,0.0118131924927705,333,64,525000,546328.125,13.9665384732028,TRUE,NA
"Beta left-high",5,403123,104,800,525000,102999,26238,0.0221005064175998,800,148,525000,567567.567567568,9.42611979878208,TRUE,NA
"Beta left-high",5,403123,105,333,525000,99315,26260,0.0122818002788603,333,52,525000,672403.846153846,15.2026934860618,TRUE,NA
"Beta left-high",5,403123,105,800,525000,99315,26260,0.0230075911305609,800,152,525000,552631.578947368,9.33132576741561,TRUE,NA
"Beta left-high",5,403123,106,333,525000,103182,26120,0.013615974480427,333,81,525000,431666.666666667,12.738562989871,TRUE,NA
